query_id	emonym	cryptoclass	construction_type	classifier_pattern	variant	window	co_terms	status
rot-tristeza-envolver-py	tristeza	Res Rotundae	verbal-subject-intransitive	envolver	PY	4	tristeza|envolver	pending
rot-tristeza-envolver-sv	tristeza	Res Rotundae	verbal-subject-intransitive	envolver	SV	4	tristeza|envolver	pending
rot-tristeza-envolver-uy	tristeza	Res Rotundae	verbal-subject-intransitive	envolver	UY	4	tristeza|envolver	pending
rot-tristeza-envolver-ve	tristeza	Res Rotundae	verbal-subject-intransitive	envolver	VE	4	tristeza|envolver	pending
rot-tristeza-envolver-us	tristeza	Res Rotundae	verbal-subject-intransitive	envolver	US	4	tristeza|envolver	pending
rot-tristeza-envolver-ar	tristeza	Res Rotundae	verbal-subject-transitive	envolver	AR	4	tristeza|envolver	pending
rot-tristeza-envolver-bo	tristeza	Res Rotundae	verbal-subject-transitive	envolver	BO	4	tristeza|envolver	pending
rot-tristeza-envolver-cl	tristeza	Res Rotundae	verbal-subject-transitive	envolver	CL	4	tristeza|envolver	pending
rot-tristeza-envolver-co	tristeza	Res Rotundae	verbal-subject-transitive	envolver	CO	4	tristeza|envolver	pending
rot-tristeza-envolver-cr	tristeza	Res Rotundae	verbal-subject-transitive	envolver	CR	4	tristeza|envolver	pending
rot-tristeza-envolver-cu	tristeza	Res Rotundae	verbal-subject-transitive	envolver	CU	4	tristeza|envolver	pending
rot-tristeza-envolver-do	tristeza	Res Rotundae	verbal-subject-transitive	envolver	DO	4	tristeza|envolver	pending
rot-tristeza-envolver-ec	tristeza	Res Rotundae	verbal-subject-transitive	envolver	EC	4	tristeza|envolver	pending
rot-tristeza-envolver-es	tristeza	Res Rotundae	verbal-subject-transitive	envolver	ES	4	tristeza|envolver	pending
rot-tristeza-envolver-gt	tristeza	Res Rotundae	verbal-subject-transitive	envolver	GT	4	tristeza|envolver	pending
rot-tristeza-envolver-hn	tristeza	Res Rotundae	verbal-subject-transitive	envolver	HN	4	tristeza|envolver	pending
rot-tristeza-envolver-mx	tristeza	Res Rotundae	verbal-subject-transitive	envolver	MX	4	tristeza|envolver	pending
rot-tristeza-envolver-ni	tristeza	Res Rotundae	verbal-subject-transitive	envolver	NI	4	tristeza|envolver	pending
rot-tristeza-envolver-pa	tristeza	Res Rotundae	verbal-subject-transitive	envolver	PA	4	tristeza|envolver	pending
rot-tristeza-envolver-pe	tristeza	Res Rotundae	verbal-subject-transitive	envolver	PE	4	tristeza|envolver	pending
rot-tristeza-envolver-pr	tristeza	Res Rotundae	verbal-subject-transitive	envolver	PR	4	tristeza|envolver	pending
rot-tristeza-envolver-py	tristeza	Res Rotundae	verbal-subject-transitive	envolver	PY	4	tristeza|envolver	pending
rot-tristeza-envolver-sv	tristeza	Res Rotundae	verbal-subject-transitive	envolver	SV	4	tristeza|envolver	pending
rot-tristeza-envolver-uy	tristeza	Res Rotundae	verbal-subject-transitive	envolver	UY	4	tristeza|envolver	pending
rot-tristeza-envolver-ve	tristeza	Res Rotundae	verbal-subject-transitive	envolver	VE	4	tristeza|envolver	pending
rot-tristeza-envolver-us	tristeza	Res Rotundae	verbal-subject-transitive	envolver	US	4	tristeza|envolver	pending
rot-tristeza-envuelto-en-ar	tristeza	Res Rotundae	verbal-instrumental	envuelto en	AR	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-bo	tristeza	Res Rotundae	verbal-instrumental	envuelto en	BO	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-cl	tristeza	Res Rotundae	verbal-instrumental	envuelto en	CL	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-co	tristeza	Res Rotundae	verbal-instrumental	envuelto en	CO	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-cr	tristeza	Res Rotundae	verbal-instrumental	envuelto en	CR	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-cu	tristeza	Res Rotundae	verbal-instrumental	envuelto en	CU	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-do	tristeza	Res Rotundae	verbal-instrumental	envuelto en	DO	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-ec	tristeza	Res Rotundae	verbal-instrumental	envuelto en	EC	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-es	tristeza	Res Rotundae	verbal-instrumental	envuelto en	ES	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-gt	tristeza	Res Rotundae	verbal-instrumental	envuelto en	GT	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-hn	tristeza	Res Rotundae	verbal-instrumental	envuelto en	HN	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-mx	tristeza	Res Rotundae	verbal-instrumental	envuelto en	MX	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-ni	tristeza	Res Rotundae	verbal-instrumental	envuelto en	NI	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-pa	tristeza	Res Rotundae	verbal-instrumental	envuelto en	PA	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-pe	tristeza	Res Rotundae	verbal-instrumental	envuelto en	PE	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-pr	tristeza	Res Rotundae	verbal-instrumental	envuelto en	PR	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-py	tristeza	Res Rotundae	verbal-instrumental	envuelto en	PY	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-sv	tristeza	Res Rotundae	verbal-instrumental	envuelto en	SV	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-uy	tristeza	Res Rotundae	verbal-instrumental	envuelto en	UY	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-ve	tristeza	Res Rotundae	verbal-instrumental	envuelto en	VE	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-en-us	tristeza	Res Rotundae	verbal-instrumental	envuelto en	US	4	tristeza|envuelto en	pending
rot-tristeza-envuelto-entre-ar	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	AR	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-bo	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	BO	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-cl	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	CL	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-co	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	CO	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-cr	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	CR	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-cu	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	CU	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-do	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	DO	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-ec	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	EC	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-es	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	ES	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-gt	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	GT	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-hn	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	HN	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-mx	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	MX	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-ni	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	NI	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-pa	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	PA	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-pe	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	PE	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-pr	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	PR	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-py	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	PY	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-sv	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	SV	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-uy	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	UY	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-ve	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	VE	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-entre-us	tristeza	Res Rotundae	verbal-instrumental	envuelto entre	US	4	tristeza|envuelto entre	pending
rot-tristeza-envuelto-de-ar	tristeza	Res Rotundae	verbal-instrumental	envuelto de	AR	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-bo	tristeza	Res Rotundae	verbal-instrumental	envuelto de	BO	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-cl	tristeza	Res Rotundae	verbal-instrumental	envuelto de	CL	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-co	tristeza	Res Rotundae	verbal-instrumental	envuelto de	CO	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-cr	tristeza	Res Rotundae	verbal-instrumental	envuelto de	CR	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-cu	tristeza	Res Rotundae	verbal-instrumental	envuelto de	CU	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-do	tristeza	Res Rotundae	verbal-instrumental	envuelto de	DO	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-ec	tristeza	Res Rotundae	verbal-instrumental	envuelto de	EC	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-es	tristeza	Res Rotundae	verbal-instrumental	envuelto de	ES	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-gt	tristeza	Res Rotundae	verbal-instrumental	envuelto de	GT	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-hn	tristeza	Res Rotundae	verbal-instrumental	envuelto de	HN	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-mx	tristeza	Res Rotundae	verbal-instrumental	envuelto de	MX	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-ni	tristeza	Res Rotundae	verbal-instrumental	envuelto de	NI	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-pa	tristeza	Res Rotundae	verbal-instrumental	envuelto de	PA	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-pe	tristeza	Res Rotundae	verbal-instrumental	envuelto de	PE	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-pr	tristeza	Res Rotundae	verbal-instrumental	envuelto de	PR	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-py	tristeza	Res Rotundae	verbal-instrumental	envuelto de	PY	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-sv	tristeza	Res Rotundae	verbal-instrumental	envuelto de	SV	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-uy	tristeza	Res Rotundae	verbal-instrumental	envuelto de	UY	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-ve	tristeza	Res Rotundae	verbal-instrumental	envuelto de	VE	4	tristeza|envuelto de	pending
rot-tristeza-envuelto-de-us	tristeza	Res Rotundae	verbal-instrumental	envuelto de	US	4	tristeza|envuelto de	pending
rot-tristeza-envolver-en-ar	tristeza	Res Rotundae	verbal-instrumental	envolver en	AR	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-bo	tristeza	Res Rotundae	verbal-instrumental	envolver en	BO	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-cl	tristeza	Res Rotundae	verbal-instrumental	envolver en	CL	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-co	tristeza	Res Rotundae	verbal-instrumental	envolver en	CO	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-cr	tristeza	Res Rotundae	verbal-instrumental	envolver en	CR	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-cu	tristeza	Res Rotundae	verbal-instrumental	envolver en	CU	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-do	tristeza	Res Rotundae	verbal-instrumental	envolver en	DO	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-ec	tristeza	Res Rotundae	verbal-instrumental	envolver en	EC	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-es	tristeza	Res Rotundae	verbal-instrumental	envolver en	ES	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-gt	tristeza	Res Rotundae	verbal-instrumental	envolver en	GT	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-hn	tristeza	Res Rotundae	verbal-instrumental	envolver en	HN	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-mx	tristeza	Res Rotundae	verbal-instrumental	envolver en	MX	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-ni	tristeza	Res Rotundae	verbal-instrumental	envolver en	NI	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-pa	tristeza	Res Rotundae	verbal-instrumental	envolver en	PA	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-pe	tristeza	Res Rotundae	verbal-instrumental	envolver en	PE	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-pr	tristeza	Res Rotundae	verbal-instrumental	envolver en	PR	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-py	tristeza	Res Rotundae	verbal-instrumental	envolver en	PY	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-sv	tristeza	Res Rotundae	verbal-instrumental	envolver en	SV	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-uy	tristeza	Res Rotundae	verbal-instrumental	envolver en	UY	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-ve	tristeza	Res Rotundae	verbal-instrumental	envolver en	VE	4	tristeza|envolver en	pending
rot-tristeza-envolver-en-us	tristeza	Res Rotundae	verbal-instrumental	envolver en	US	4	tristeza|envolver en	pending
rot-tristeza-envolver-de-ar	tristeza	Res Rotundae	verbal-instrumental	envolver de	AR	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-bo	tristeza	Res Rotundae	verbal-instrumental	envolver de	BO	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-cl	tristeza	Res Rotundae	verbal-instrumental	envolver de	CL	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-co	tristeza	Res Rotundae	verbal-instrumental	envolver de	CO	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-cr	tristeza	Res Rotundae	verbal-instrumental	envolver de	CR	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-cu	tristeza	Res Rotundae	verbal-instrumental	envolver de	CU	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-do	tristeza	Res Rotundae	verbal-instrumental	envolver de	DO	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-ec	tristeza	Res Rotundae	verbal-instrumental	envolver de	EC	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-es	tristeza	Res Rotundae	verbal-instrumental	envolver de	ES	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-gt	tristeza	Res Rotundae	verbal-instrumental	envolver de	GT	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-hn	tristeza	Res Rotundae	verbal-instrumental	envolver de	HN	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-mx	tristeza	Res Rotundae	verbal-instrumental	envolver de	MX	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-ni	tristeza	Res Rotundae	verbal-instrumental	envolver de	NI	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-pa	tristeza	Res Rotundae	verbal-instrumental	envolver de	PA	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-pe	tristeza	Res Rotundae	verbal-instrumental	envolver de	PE	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-pr	tristeza	Res Rotundae	verbal-instrumental	envolver de	PR	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-py	tristeza	Res Rotundae	verbal-instrumental	envolver de	PY	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-sv	tristeza	Res Rotundae	verbal-instrumental	envolver de	SV	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-uy	tristeza	Res Rotundae	verbal-instrumental	envolver de	UY	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-ve	tristeza	Res Rotundae	verbal-instrumental	envolver de	VE	4	tristeza|envolver de	pending
rot-tristeza-envolver-de-us	tristeza	Res Rotundae	verbal-instrumental	envolver de	US	4	tristeza|envolver de	pending
rot-tristeza-redondo-ar	tristeza	Res Rotundae	attributive	redondo	AR	4	tristeza|redondo	pending
rot-tristeza-redondo-bo	tristeza	Res Rotundae	attributive	redondo	BO	4	tristeza|redondo	pending
rot-tristeza-redondo-cl	tristeza	Res Rotundae	attributive	redondo	CL	4	tristeza|redondo	pending
rot-tristeza-redondo-co	tristeza	Res Rotundae	attributive	redondo	CO	4	tristeza|redondo	pending
rot-tristeza-redondo-cr	tristeza	Res Rotundae	attributive	redondo	CR	4	tristeza|redondo	pending
rot-tristeza-redondo-cu	tristeza	Res Rotundae	attributive	redondo	CU	4	tristeza|redondo	pending
rot-tristeza-redondo-do	tristeza	Res Rotundae	attributive	redondo	DO	4	tristeza|redondo	pending
rot-tristeza-redondo-ec	tristeza	Res Rotundae	attributive	redondo	EC	4	tristeza|redondo	pending
rot-tristeza-redondo-es	tristeza	Res Rotundae	attributive	redondo	ES	4	tristeza|redondo	pending
rot-tristeza-redondo-gt	tristeza	Res Rotundae	attributive	redondo	GT	4	tristeza|redondo	pending
rot-tristeza-redondo-hn	tristeza	Res Rotundae	attributive	redondo	HN	4	tristeza|redondo	pending
rot-tristeza-redondo-mx	tristeza	Res Rotundae	attributive	redondo	MX	4	tristeza|redondo	pending
rot-tristeza-redondo-ni	tristeza	Res Rotundae	attributive	redondo	NI	4	tristeza|redondo	pending
rot-tristeza-redondo-pa	tristeza	Res Rotundae	attributive	redondo	PA	4	tristeza|redondo	pending
rot-tristeza-redondo-pe	tristeza	Res Rotundae	attributive	redondo	PE	4	tristeza|redondo	pending
rot-tristeza-redondo-pr	tristeza	Res Rotundae	attributive	redondo	PR	4	tristeza|redondo	pending
rot-tristeza-redondo-py	tristeza	Res Rotundae	attributive	redondo	PY	4	tristeza|redondo	pending
rot-tristeza-redondo-sv	tristeza	Res Rotundae	attributive	redondo	SV	4	tristeza|redondo	pending
rot-tristeza-redondo-uy	tristeza	Res Rotundae	attributive	redondo	UY	4	tristeza|redondo	pending
rot-tristeza-redondo-ve	tristeza	Res Rotundae	attributive	redondo	VE	4	tristeza|redondo	pending
rot-tristeza-redondo-us	tristeza	Res Rotundae	attributive	redondo	US	4	tristeza|redondo	pending
rot-tristeza-circular-ar	tristeza	Res Rotundae	attributive	circular	AR	4	tristeza|circular	pending
rot-tristeza-circular-bo	tristeza	Res Rotundae	attributive	circular	BO	4	tristeza|circular	pending
rot-tristeza-circular-cl	tristeza	Res Rotundae	attributive	circular	CL	4	tristeza|circular	pending
rot-tristeza-circular-co	tristeza	Res Rotundae	attributive	circular	CO	4	tristeza|circular	pending
rot-tristeza-circular-cr	tristeza	Res Rotundae	attributive	circular	CR	4	tristeza|circular	pending
rot-tristeza-circular-cu	tristeza	Res Rotundae	attributive	circular	CU	4	tristeza|circular	pending
rot-tristeza-circular-do	tristeza	Res Rotundae	attributive	circular	DO	4	tristeza|circular	pending
rot-tristeza-circular-ec	tristeza	Res Rotundae	attributive	circular	EC	4	tristeza|circular	pending
rot-tristeza-circular-es	tristeza	Res Rotundae	attributive	circular	ES	4	tristeza|circular	pending
rot-tristeza-circular-gt	tristeza	Res Rotundae	attributive	circular	GT	4	tristeza|circular	pending
rot-tristeza-circular-hn	tristeza	Res Rotundae	attributive	circular	HN	4	tristeza|circular	pending
rot-tristeza-circular-mx	tristeza	Res Rotundae	attributive	circular	MX	4	tristeza|circular	pending
rot-tristeza-circular-ni	tristeza	Res Rotundae	attributive	circular	NI	4	tristeza|circular	pending
rot-tristeza-circular-pa	tristeza	Res Rotundae	attributive	circular	PA	4	tristeza|circular	pending
rot-tristeza-circular-pe	tristeza	Res Rotundae	attributive	circular	PE	4	tristeza|circular	pending
rot-tristeza-circular-pr	tristeza	Res Rotundae	attributive	circular	PR	4	tristeza|circular	pending
rot-tristeza-circular-py	tristeza	Res Rotundae	attributive	circular	PY	4	tristeza|circular	pending
rot-tristeza-circular-sv	tristeza	Res Rotundae	attributive	circular	SV	4	tristeza|circular	pending
rot-tristeza-circular-uy	tristeza	Res Rotundae	attributive	circular	UY	4	tristeza|circular	pending
rot-tristeza-circular-ve	tristeza	Res Rotundae	attributive	circular	VE	4	tristeza|circular	pending
rot-tristeza-circular-us	tristeza	Res Rotundae	attributive	circular	US	4	tristeza|circular	pending
rot-tristeza-es-redondo-ar	tristeza	Res Rotundae	predicative	es redondo	AR	4	tristeza|es redondo	pending
